------------------------------
test was performed using the following parameters: --mps=5000 --burst=1 --reply-every=100 --msg-size=1024 --time=300 --full-rtt
------------------------------
sockperf: [Total Run] RunTime=299.999 sec; Warm up time=400 msec; SentMessages=1499995; ReceivedMessages=14999
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=299.480 sec; SentMessages=1497401; ReceivedMessages=14975
sockperf: [2;35m====> avg-rtt=101.926 (std-dev=25.485)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 14975 observations[0m; each percentile contains 149.75 observations
sockperf: ---> <MAX> observation =  531.956
sockperf: ---> percentile 99.999 =  531.956
sockperf: ---> percentile 99.990 =  299.999
sockperf: ---> percentile 99.900 =  192.845
sockperf: ---> percentile 99.000 =  180.199
sockperf: ---> percentile 90.000 =  123.090
sockperf: ---> percentile 75.000 =  111.837
sockperf: ---> percentile 50.000 =  104.528
sockperf: ---> percentile 25.000 =   94.464
sockperf: ---> <MIN> observation =   48.650
------------------------------
packet, txTime(sec), rxTime(sec), rtt(usec)
614, 14.721193381, 14.721303951, 110.570
615, 14.741193390, 14.741315390, 122.000
616, 14.761193383, 14.761310981, 117.598
617, 14.781193395, 14.781306796, 113.401
618, 14.801193376, 14.801372747, 179.371
619, 14.821194059, 14.821304791, 110.732
620, 14.841193380, 14.841372956, 179.576
621, 14.861193377, 14.861306187, 112.810
622, 14.881193379, 14.881290862, 97.483
623, 14.901193376, 14.901313672, 120.296
624, 14.921193379, 14.921315718, 122.339
625, 14.941203128, 14.941327732, 124.604
626, 14.961193379, 14.961306619, 113.240
627, 14.981193381, 14.981308320, 114.939
628, 15.001193379, 15.001304223, 110.844
629, 15.021193372, 15.021301350, 107.978
630, 15.041193372, 15.041305516, 112.144
631, 15.061193380, 15.061299098, 105.718
632, 15.081193382, 15.081279565, 86.183
633, 15.101193376, 15.101297383, 104.007
634, 15.121193380, 15.121274397, 81.017
635, 15.141193376, 15.141317940, 124.564
636, 15.161193386, 15.161299701, 106.315
637, 15.181193381, 15.181308623, 115.242
638, 15.201193382, 15.201301727, 108.345
639, 15.221193379, 15.221256031, 62.652
640, 15.241193382, 15.241303311, 109.929
641, 15.261193375, 15.261300746, 107.371
642, 15.281193374, 15.281301567, 108.193
643, 15.301193376, 15.301302888, 109.512
644, 15.321193379, 15.321308174, 114.795
645, 15.341193379, 15.341300154, 106.775
646, 15.361193379, 15.361301927, 108.548
647, 15.381193376, 15.381259738, 66.362
648, 15.401193372, 15.401254088, 60.716
649, 15.421193373, 15.421273151, 79.778
650, 15.441193377, 15.441249415, 56.038
651, 15.461193368, 15.461292686, 99.318
652, 15.481193362, 15.481292499, 99.137
653, 15.501193360, 15.501300297, 106.937
654, 15.521193365, 15.521294988, 101.623
655, 15.541193379, 15.541295563, 102.184
656, 15.561193364, 15.561296773, 103.409
657, 15.581193367, 15.581250422, 57.055
658, 15.601193368, 15.601290872, 97.504
659, 15.621193360, 15.621294269, 100.909
660, 15.641193359, 15.641308913, 115.554
661, 15.661193368, 15.661303986, 110.618
662, 15.681193366, 15.681302271, 108.905
663, 15.701193368, 15.701299019, 105.651
664, 15.721193368, 15.721257865, 64.497
665, 15.741193362, 15.741307556, 114.194
666, 15.761193366, 15.761299064, 105.698
667, 15.781193365, 15.781300706, 107.341
668, 15.801193368, 15.801287983, 94.615
669, 15.821193371, 15.821298743, 105.372
670, 15.841193363, 15.841300890, 107.527
671, 15.861193363, 15.861298313, 104.950
672, 15.881193360, 15.881296638, 103.278
673, 15.901193358, 15.901297923, 104.565
674, 15.921193361, 15.921308010, 114.649
675, 15.941193361, 15.941297893, 104.532
676, 15.961193370, 15.961257765, 64.395
677, 15.981193364, 15.981298275, 104.911
678, 16.001193366, 16.001304315, 110.949
679, 16.021193362, 16.021314196, 120.834
680, 16.041193366, 16.041308024, 114.658
681, 16.061193361, 16.061302875, 109.514
682, 16.081193360, 16.081296079, 102.719
683, 16.101193369, 16.101298382, 105.013
684, 16.121193363, 16.121296454, 103.091
685, 16.141193380, 16.141296742, 103.362
686, 16.161193362, 16.161295489, 102.127
687, 16.181193368, 16.181307914, 114.546
688, 16.201193362, 16.201305966, 112.604
689, 16.221193367, 16.221258391, 65.024
690, 16.241193369, 16.241306001, 112.632
691, 16.261193364, 16.261308920, 115.556
692, 16.281193364, 16.281308222, 114.858
693, 16.301193362, 16.301305265, 111.903
694, 16.321193364, 16.321299490, 106.126
695, 16.341193371, 16.341257194, 63.823
696, 16.361193369, 16.361259391, 66.022
697, 16.381193367, 16.381312974, 119.607
698, 16.401193368, 16.401259545, 66.177
699, 16.421193367, 16.421303837, 110.470
700, 16.441193370, 16.441302776, 109.406
701, 16.461193368, 16.461302420, 109.052
702, 16.481193370, 16.481289629, 96.259
703, 16.501193365, 16.501300902, 107.537
704, 16.521193366, 16.521364507, 171.141
705, 16.541193359, 16.541294163, 100.804
706, 16.561193364, 16.561368409, 175.045
707, 16.581193363, 16.581300025, 106.662
708, 16.601193365, 16.601297258, 103.893
709, 16.621193364, 16.621295646, 102.282
710, 16.641193369, 16.641315973, 122.604
711, 16.661193369, 16.661302090, 108.721
712, 16.681193363, 16.681300056, 106.693
713, 16.701193364, 16.701295581, 102.217
714, 16.721193364, 16.721318194, 124.830
715, 16.741193362, 16.741260819, 67.457
716, 16.761193361, 16.761312489, 119.128
717, 16.781193363, 16.781311318, 117.955
718, 16.801193362, 16.801319740, 126.378
719, 16.821193364, 16.821317049, 123.685
720, 16.841193364, 16.841262459, 69.095
721, 16.861193362, 16.861315418, 122.056
722, 16.881193360, 16.881315584, 122.224
723, 16.901193365, 16.901317538, 124.173
724, 16.921193363, 16.921315713, 122.350
725, 16.941193362, 16.941318556, 125.194
726, 16.961193367, 16.961261003, 67.636
727, 16.981193365, 16.981314682, 121.317
728, 17.001193367, 17.001303657, 110.290
729, 17.021193371, 17.021317574, 124.203
730, 17.041193365, 17.041315546, 122.181
731, 17.061193360, 17.061315068, 121.708
732, 17.081193363, 17.081316111, 122.748
733, 17.101193364, 17.101259767, 66.403
734, 17.121193365, 17.121321446, 128.081
735, 17.141193360, 17.141321276, 127.916
736, 17.161193362, 17.161317464, 124.102
737, 17.181193362, 17.181314996, 121.634
738, 17.201193365, 17.201315232, 121.867
739, 17.221193367, 17.221260471, 67.104
740, 17.241193363, 17.241333075, 139.712
741, 17.261193368, 17.261262615, 69.247
742, 17.281193360, 17.281314041, 120.681
743, 17.301193366, 17.301291854, 98.488
744, 17.321193363, 17.321325163, 131.800
745, 17.341193364, 17.341306242, 112.878
746, 17.361193362, 17.361305833, 112.471
747, 17.381193369, 17.381302501, 109.132
748, 17.401193362, 17.401257773, 64.411
749, 17.421193364, 17.421258459, 65.095
750, 17.441193370, 17.441300623, 107.253
751, 17.461193368, 17.461259323, 65.955
752, 17.481193364, 17.481256996, 63.632
753, 17.501193364, 17.501256340, 62.976
754, 17.521193369, 17.521299989, 106.620
755, 17.541193375, 17.541296962, 103.587
756, 17.561193365, 17.561258773, 65.408
757, 17.581193368, 17.581302588, 109.220
758, 17.601193366, 17.601337591, 144.225
759, 17.621193364, 17.621311281, 117.917
760, 17.641193363, 17.641268134, 74.771
761, 17.661193375, 17.661303612, 110.237
762, 17.681193362, 17.681296244, 102.882
763, 17.701193368, 17.701277744, 84.376
764, 17.721193365, 17.721293473, 100.108
765, 17.741193372, 17.741291119, 97.747
766, 17.761193365, 17.761293894, 100.529
767, 17.781193361, 17.781293595, 100.234
768, 17.801193364, 17.801293237, 99.873
769, 17.821193377, 17.821273885, 80.508
770, 17.841193362, 17.841292969, 99.607
771, 17.861193374, 17.861316095, 122.721
772, 17.881193365, 17.881299978, 106.613
773, 17.901193361, 17.901305920, 112.559
774, 17.921193359, 17.921316115, 122.756
775, 17.941193361, 17.941256573, 63.212
776, 17.961193377, 17.961301411, 108.034
777, 17.981193367, 17.981311334, 117.967
778, 18.001193370, 18.001295079, 101.709
779, 18.021193368, 18.021299256, 105.888
780, 18.041193365, 18.041304178, 110.813
781, 18.061193369, 18.061298564, 105.195
782, 18.081193365, 18.081328846, 135.481
783, 18.101193365, 18.101297041, 103.676
784, 18.121193363, 18.121315328, 121.965
785, 18.141193360, 18.141310837, 117.477
786, 18.161193377, 18.161312436, 119.059
787, 18.181193365, 18.181306701, 113.336
788, 18.201193362, 18.201306271, 112.909
789, 18.221193362, 18.221298537, 105.175
790, 18.241193362, 18.241303347, 109.985
791, 18.261193366, 18.261303814, 110.448
792, 18.281193369, 18.281298016, 104.647
793, 18.301193376, 18.301296751, 103.375
794, 18.321193369, 18.321294707, 101.338
795, 18.341193363, 18.341299686, 106.323
796, 18.361193366, 18.361255571, 62.205
797, 18.381193363, 18.381316265, 122.902
798, 18.401193365, 18.401304671, 111.306
799, 18.421193366, 18.421300939, 107.573
800, 18.441193362, 18.441304774, 111.412
801, 18.461193364, 18.461303018, 109.654
802, 18.481193362, 18.481301873, 108.511
803, 18.501193362, 18.501264156, 70.794
804, 18.521193366, 18.521298066, 104.700
805, 18.541193365, 18.541256536, 63.171
806, 18.561193359, 18.561297876, 104.517
807, 18.581193362, 18.581255809, 62.447
808, 18.601193367, 18.601298372, 105.005
809, 18.621193365, 18.621302316, 108.951
810, 18.641193362, 18.641303727, 110.365
811, 18.661193365, 18.661301178, 107.813
812, 18.681193375, 18.681266574, 73.199
813, 18.701193364, 18.701278403, 85.039
814, 18.721193360, 18.721296732, 103.372
815, 18.741193368, 18.741294831, 101.463
816, 18.761193366, 18.761295637, 102.271
817, 18.781193368, 18.781294845, 101.477
818, 18.801193365, 18.801318145, 124.780
819, 18.821193369, 18.821300903, 107.534
820, 18.841193364, 18.841295620, 102.256
821, 18.861193362, 18.861303371, 110.009
822, 18.881193366, 18.881299385, 106.019
823, 18.901193366, 18.901299721, 106.355
824, 18.921193363, 18.921304279, 110.916
825, 18.941193376, 18.941259442, 66.066
826, 18.961193364, 18.961298475, 105.111
827, 18.981193379, 18.981309533, 116.154
828, 19.001193366, 19.001255653, 62.287
829, 19.021193363, 19.021306300, 112.937
830, 19.041193366, 19.041297008, 103.642
831, 19.061193364, 19.061315906, 122.542
832, 19.081193359, 19.081312797, 119.438
833, 19.101193365, 19.101302397, 109.032
834, 19.121193367, 19.121295199, 101.832
835, 19.141193366, 19.141295361, 101.995
836, 19.161193370, 19.161314648, 121.278
837, 19.181193368, 19.181307448, 114.080
838, 19.201193370, 19.201300085, 106.715
839, 19.221193364, 19.221259522, 66.158
840, 19.241193368, 19.241299285, 105.917
841, 19.261193368, 19.261304663, 111.295
842, 19.281193367, 19.281304169, 110.802
843, 19.301193365, 19.301298105, 104.740
844, 19.321193367, 19.321303446, 110.079
845, 19.341193365, 19.341309648, 116.283
846, 19.361203438, 19.361303680, 100.242
847, 19.381193365, 19.381302457, 109.092
848, 19.401193367, 19.401257552, 64.185
849, 19.421193371, 19.421256526, 63.155
850, 19.441193368, 19.441257332, 63.964
851, 19.461193364, 19.461276888, 83.524
852, 19.481193363, 19.481260914, 67.551
853, 19.501193366, 19.501300653, 107.287
854, 19.521193366, 19.521302339, 108.973
855, 19.541193358, 19.541302033, 108.675
856, 19.561193363, 19.561293445, 100.082
857, 19.581193368, 19.581295233, 101.865
858, 19.601193368, 19.601294570, 101.202
859, 19.621193368, 19.621313285, 119.917
860, 19.641193367, 19.641305117, 111.750
861, 19.661193368, 19.661308502, 115.134
862, 19.681193363, 19.681292735, 99.372
863, 19.701193375, 19.701316707, 123.332
864, 19.721193367, 19.721301611, 108.244
865, 19.741193368, 19.741301872, 108.504
866, 19.761193361, 19.761296537, 103.176
867, 19.781193369, 19.781256308, 62.939
868, 19.801193371, 19.801316320, 122.949
869, 19.821193368, 19.821306266, 112.898
870, 19.841193359, 19.841292144, 98.785
871, 19.861193366, 19.861296713, 103.347
872, 19.881193359, 19.881304031, 110.672
873, 19.901193359, 19.901317815, 124.456
874, 19.921193362, 19.921301154, 107.792
875, 19.941193359, 19.941258169, 64.810
876, 19.961193379, 19.961301957, 108.578
877, 19.981193366, 19.981302027, 108.661
878, 20.001193361, 20.001298388, 105.027
879, 20.021193379, 20.021250242, 56.863
880, 20.041193365, 20.041297745, 104.380
881, 20.061193362, 20.061275128, 81.766
882, 20.081193362, 20.081267433, 74.071
883, 20.101193368, 20.101296846, 103.478
884, 20.121193367, 20.121311479, 118.112
885, 20.141193367, 20.141317255, 123.888
886, 20.161193368, 20.161303273, 109.905
887, 20.181193369, 20.181300081, 106.712
888, 20.201203758, 20.201310924, 107.166
889, 20.221193362, 20.221298598, 105.236
890, 20.241193361, 20.241276969, 83.608
891, 20.261193360, 20.261255815, 62.455
892, 20.281193366, 20.281298503, 105.137
893, 20.301193365, 20.301299158, 105.793
894, 20.321193364, 20.321301362, 107.998
895, 20.341193375, 20.341327479, 134.104
896, 20.361193363, 20.361307314, 113.951
897, 20.381193364, 20.381257801, 64.437
898, 20.401193369, 20.401296345, 102.976
899, 20.421193364, 20.421295560, 102.196
900, 20.441193362, 20.441304881, 111.519
901, 20.461193365, 20.461297305, 103.940
902, 20.481193376, 20.481296220, 102.844
903, 20.501193362, 20.501294463, 101.101
904, 20.521193365, 20.521298346, 104.981
905, 20.541193377, 20.541296223, 102.846
906, 20.561193362, 20.561293368, 100.006
907, 20.581193363, 20.581294138, 100.775
908, 20.601193364, 20.601303145, 109.781
909, 20.621193367, 20.621324798, 131.431
910, 20.641193362, 20.641313195, 119.833
911, 20.661193367, 20.661306343, 112.976
912, 20.681193370, 20.681299740, 106.370
913, 20.701193358, 20.701295627, 102.269
914, 20.721193380, 20.721297446, 104.066
915, 20.741193362, 20.741296058, 102.696
916, 20.761193365, 20.761296230, 102.865
917, 20.781193363, 20.781313154, 119.791
918, 20.801193365, 20.801299921, 106.556
919, 20.821193365, 20.821300168, 106.803
920, 20.841193375, 20.841304622, 111.247
921, 20.861193366, 20.861298870, 105.504
922, 20.881193365, 20.881293412, 100.047
923, 20.901193363, 20.901259158, 65.795
924, 20.921193379, 20.921316028, 122.649
925, 20.941193373, 20.941311466, 118.093
926, 20.961193364, 20.961310483, 117.119
927, 20.981197275, 20.981315468, 118.193
928, 21.001193363, 21.001297121, 103.758
929, 21.021193365, 21.021316433, 123.068
930, 21.041193366, 21.041285511, 92.145
931, 21.061193367, 21.061313242, 119.875
932, 21.081193364, 21.081314334, 120.970
933, 21.101193360, 21.101291320, 97.960
934, 21.121193365, 21.121314051, 120.686
935, 21.141193360, 21.141307344, 113.984
936, 21.161193365, 21.161314580, 121.215
937, 21.181193358, 21.181308320, 114.962
938, 21.201193366, 21.201299569, 106.203
939, 21.221193365, 21.221297749, 104.384
940, 21.241198121, 21.241304266, 106.145
941, 21.261193364, 21.261309993, 116.629
942, 21.281193361, 21.281296277, 102.916
943, 21.301193367, 21.301369422, 176.055
944, 21.321193365, 21.321305117, 111.752
945, 21.341193365, 21.341327876, 134.511
946, 21.361193363, 21.361289880, 96.517
947, 21.381193363, 21.381289948, 96.585
948, 21.401193364, 21.401257458, 64.094
949, 21.421193367, 21.421301329, 107.962
950, 21.441193365, 21.441303430, 110.065
951, 21.461193365, 21.461304420, 111.055
952, 21.481193362, 21.481301101, 107.739
953, 21.501193366, 21.501304707, 111.341
954, 21.521193368, 21.521297621, 104.253
955, 21.541193362, 21.541297661, 104.299
956, 21.561193364, 21.561303282, 109.918
957, 21.581193365, 21.581302691, 109.326
958, 21.601193368, 21.601301450, 108.082
959, 21.621193367, 21.621305098, 111.731
960, 21.641193366, 21.641329665, 136.299
961, 21.661193360, 21.661316798, 123.438
962, 21.681193369, 21.681315664, 122.295
963, 21.701193363, 21.701300518, 107.155
964, 21.721193366, 21.721294831, 101.465
965, 21.741193362, 21.741293819, 100.457
966, 21.761193368, 21.761294635, 101.267
967, 21.781193364, 21.781296210, 102.846
968, 21.801193368, 21.801275381, 82.013
969, 21.821193367, 21.821316685, 123.318
970, 21.841193367, 21.841302077, 108.710
971, 21.861193369, 21.861300488, 107.119
972, 21.881193364, 21.881287650, 94.286
973, 21.901193370, 21.901293741, 100.371
974, 21.921193364, 21.921303870, 110.506
975, 21.941193360, 21.941309371, 116.011
976, 21.961193377, 21.961297994, 104.617
977, 21.981193365, 21.981306070, 112.705
978, 22.001193370, 22.001289397, 96.027
979, 22.021193362, 22.021295262, 101.900
980, 22.041193361, 22.041293826, 100.465
981, 22.061193363, 22.061304755, 111.392
982, 22.081193365, 22.081290830, 97.465
983, 22.101193363, 22.101294939, 101.576
984, 22.121193363, 22.121296853, 103.490
985, 22.141193362, 22.141315030, 121.668
986, 22.161193363, 22.161311687, 118.324
987, 22.181193361, 22.181300206, 106.845
988, 22.201193367, 22.201275702, 82.335
989, 22.221193366, 22.221297623, 104.257
990, 22.241193362, 22.241301551, 108.189
991, 22.261193361, 22.261364163, 170.802
992, 22.281193359, 22.281295313, 101.954
993, 22.301193359, 22.301367033, 173.674
994, 22.321193365, 22.321324671, 131.306
995, 22.341193368, 22.341289995, 96.627
996, 22.361193367, 22.361380224, 186.857
997, 22.381193362, 22.381292374, 99.012
998, 22.401193367, 22.401367015, 173.648
999, 22.421193365, 22.421365408, 172.043
1000, 22.441193363, 22.441370268, 176.905
1001, 22.461193364, 22.461290683, 97.319
1002, 22.481193362, 22.481326819, 133.457
1003, 22.501193362, 22.501308359, 114.997
1004, 22.521193365, 22.521309360, 115.995
1005, 22.541193365, 22.541306888, 113.523
1006, 22.561193367, 22.561299542, 106.175
1007, 22.581193360, 22.581297708, 104.348
1008, 22.601193375, 22.601297403, 104.028
1009, 22.621193366, 22.621294719, 101.353
1010, 22.641193365, 22.641300329, 106.964
1011, 22.661193362, 22.661295550, 102.188
1012, 22.681193365, 22.681293643, 100.278
1013, 22.701193363, 22.701295011, 101.648
1014, 22.721193364, 22.721315796, 122.432
1015, 22.741193365, 22.741277395, 84.030
1016, 22.761193363, 22.761294035, 100.672
1017, 22.781193367, 22.781295169, 101.802
1018, 22.801193368, 22.801299401, 106.033
1019, 22.821193370, 22.821297945, 104.575
1020, 22.841193366, 22.841295186, 101.820
1021, 22.861193361, 22.861293475, 100.114
1022, 22.881193362, 22.881301834, 108.472
1023, 22.901193361, 22.901295048, 101.687
1024, 22.921193370, 22.921297555, 104.185
1025, 22.941193367, 22.941294706, 101.339
1026, 22.961193359, 22.961294131, 100.772
1027, 22.981193361, 22.981292618, 99.257
1028, 23.001193364, 23.001295484, 102.120
1029, 23.021193362, 23.021316621, 123.259
1030, 23.041193366, 23.041294901, 101.535
1031, 23.061193368, 23.061296871, 103.503
1032, 23.081193366, 23.081293383, 100.017
1033, 23.101193368, 23.101385402, 192.034
1034, 23.121193363, 23.121302528, 109.165
1035, 23.141193364, 23.141371979, 178.615
1036, 23.161193360, 23.161285992, 92.632
1037, 23.181193362, 23.181297063, 103.701
1038, 23.201193365, 23.201298119, 104.754
1039, 23.221193370, 23.221272909, 79.539
1040, 23.241193377, 23.241295421, 102.044
1041, 23.261193366, 23.261273015, 79.649
1042, 23.281193364, 23.281314737, 121.373
1043, 23.301193365, 23.301300722, 107.357
1044, 23.321193362, 23.321303259, 109.897
1045, 23.341193376, 23.341300539, 107.163
1046, 23.361193375, 23.361300598, 107.223
1047, 23.381193363, 23.381300814, 107.451
1048, 23.401193366, 23.401300989, 107.623
1049, 23.421193362, 23.421298153, 104.791
1050, 23.441193368, 23.441304648, 111.280
1051, 23.461193364, 23.461262580, 69.216
1052, 23.481193360, 23.481303037, 109.677
1053, 23.501193359, 23.501298303, 104.944
1054, 23.521193370, 23.521299322, 105.952
1055, 23.541193365, 23.541256245, 62.880
1056, 23.561193365, 23.561260172, 66.807
1057, 23.581193360, 23.581298480, 105.120
1058, 23.601193368, 23.601306098, 112.730
1059, 23.621193368, 23.621297487, 104.119
1060, 23.641193377, 23.641299767, 106.390
1061, 23.661193365, 23.661297966, 104.601
1062, 23.681193370, 23.681298585, 105.215
1063, 23.701193359, 23.701298832, 105.473
1064, 23.721193366, 23.721298266, 104.900
1065, 23.741193364, 23.741295114, 101.750
1066, 23.761193364, 23.761302255, 108.891
1067, 23.781193360, 23.781300417, 107.057
1068, 23.801193365, 23.801297238, 103.873
1069, 23.821193365, 23.821306565, 113.200
1070, 23.841193363, 23.841299311, 105.948
1071, 23.861193364, 23.861298469, 105.105
1072, 23.881193361, 23.881305076, 111.715
1073, 23.901193368, 23.901304573, 111.205
1074, 23.921201197, 23.921317080, 115.883
1075, 23.941193362, 23.941294696, 101.334
1076, 23.961193367, 23.961298893, 105.526
1077, 23.981193365, 23.981306173, 112.808
1078, 24.001193365, 24.001260931, 67.566
1079, 24.021193364, 24.021298353, 104.989
1080, 24.041193359, 24.041306107, 112.748
1081, 24.061193365, 24.061299188, 105.823
1082, 24.081193364, 24.081298406, 105.042
1083, 24.101193362, 24.101297480, 104.118
1084, 24.121193366, 24.121298281, 104.915
1085, 24.141193369, 24.141302592, 109.223
1086, 24.161193368, 24.161300920, 107.552
1087, 24.181193362, 24.181256089, 62.727
1088, 24.201193365, 24.201317136, 123.771
1089, 24.221193368, 24.221255713, 62.345
1090, 24.241193365, 24.241296662, 103.297
1091, 24.261193362, 24.261308272, 114.910
1092, 24.281193362, 24.281295469, 102.107
1093, 24.301193365, 24.301307879, 114.514
1094, 24.321193374, 24.321298217, 104.843
1095, 24.341193373, 24.341292116, 98.743
1096, 24.361193361, 24.361295150, 101.789
1097, 24.381193364, 24.381303547, 110.183
1098, 24.401193363, 24.401297623, 104.260
1099, 24.421193369, 24.421305382, 112.013
1100, 24.441193358, 24.441278203, 84.845
1101, 24.461193362, 24.461259280, 65.918
1102, 24.481203970, 24.481310088, 106.118
1103, 24.501193363, 24.501298420, 105.057
1104, 24.521193364, 24.521258539, 65.175
1105, 24.541193365, 24.541299050, 105.685
1106, 24.561193367, 24.561298427, 105.060
1107, 24.581193367, 24.581296981, 103.614
1108, 24.601193365, 24.601296850, 103.485
1109, 24.621193361, 24.621300339, 106.978
1110, 24.641193365, 24.641277778, 84.413
1111, 24.661193362, 24.661298316, 104.954
1112, 24.681193362, 24.681296109, 102.747
1113, 24.701193378, 24.701258888, 65.510
1114, 24.721193381, 24.721295987, 102.606
1115, 24.741193367, 24.741312909, 119.542
1116, 24.761193366, 24.761303055, 109.689
1117, 24.781193373, 24.781293205, 99.832
1118, 24.801193366, 24.801288727, 95.361
1119, 24.821193368, 24.821327574, 134.206
1120, 24.841193362, 24.841288860, 95.498
